,_id,user_id,group_id,status,role,createdAt,updatedAt,__v
2047,632e7eb1ca46870013a9b2e9,6106aa0bf02721001140cbdd,632b00fe44a8f2001abe3247,True,MEMBER,2022-09-24 03:51:13.407,2022-09-24 03:51:43.778,0
2048,632e7eb0ca46870013a9b2e8,61ea2df3bd0873001248c34c,632b00fe44a8f2001abe3247,True,MEMBER,2022-09-24 03:51:12.448,2022-09-24 03:51:45.859,0
2049,632e7ea6ca46870013a9b2e7,61c1d165bd0873001248b92c,632b00fe44a8f2001abe3247,True,MEMBER,2022-09-24 03:51:02.116,2022-09-24 03:51:47.790,0
2050,632d829fbc52660012c1d514,632d8283bc52660012c1d513,632ac90dbc52660012c1d434,True,MEMBER,2022-09-23 09:55:43.040,2022-09-23 10:47:39.232,0
2051,632d7872bc52660012c1d512,632d780fbc52660012c1d511,632ac90dbc52660012c1d434,True,MEMBER,2022-09-23 09:12:18.878,2022-09-23 09:14:31.115,0
2052,632d6bbebc52660012c1d510,632d6bb2bc52660012c1d50f,632ac90dbc52660012c1d434,True,MEMBER,2022-09-23 08:18:06.102,2022-09-23 08:22:05.159,0
2053,632d601bbc52660012c1d50e,632d5fd7bc52660012c1d50c,632d601bbc52660012c1d50d,True,OWNER,2022-09-23 07:28:27.070,2022-09-23 07:28:27.070,0
2054,632c3348bc52660012c1d4db,60d284f0bebdc5001811af66,632be57dbc52660012c1d47d,True,MEMBER,2022-09-22 10:04:56.871,2022-09-22 10:06:10.275,0
2055,632c3124bc52660012c1d4c2,632c30c7bc52660012c1d4b5,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 09:55:48.079,2022-09-22 11:44:21.068,0
2056,632c2f31bc52660012c1d4b2,60d284f0bebdc5001811af66,632c2effbc52660012c1d4b0,True,MEMBER,2022-09-22 09:47:29.526,2022-09-22 09:50:38.465,0
2057,632c2effbc52660012c1d4b1,605db45fd669bc0011b9f916,632c2effbc52660012c1d4b0,True,OWNER,2022-09-22 09:46:39.950,2022-09-22 09:46:39.950,0
2058,632c2c4abc52660012c1d4af,632c2c2cbc52660012c1d4ae,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 09:35:06.622,2022-09-22 09:35:16.301,0
2059,632c2a31bc52660012c1d4ad,632c2a12bc52660012c1d4ac,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 09:26:09.495,2022-09-22 09:26:57.672,0
2060,632c2281bc52660012c1d4a2,632c2007bc52660012c1d498,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 08:53:21.768,2022-09-22 08:54:02.579,0
2061,632c2221bc52660012c1d4a1,605db45fd669bc0011b9f916,632bddf0bc52660012c1d468,False,MEMBER,2022-09-22 08:51:45.265,2022-09-22 08:51:45.265,0
2062,632c1336bc52660012c1d497,632c1298bc52660012c1d496,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 07:48:06.943,2022-09-22 07:49:55.586,0
2063,632c0f3abc52660012c1d495,632c0f24bc52660012c1d494,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 07:31:06.144,2022-09-22 07:49:56.898,0
2064,632c0b1bbc52660012c1d493,632c0b0bbc52660012c1d492,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 07:13:31.726,2022-09-22 07:17:10.828,0
2065,632c03efbc52660012c1d48b,632c03d4bc52660012c1d489,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-22 06:42:55.316,2022-09-22 07:04:02.443,0
2066,632c0332bc52660012c1d488,627b4a9e659b3b001a8debd5,632c0332bc52660012c1d487,True,OWNER,2022-09-22 06:39:46.218,2022-09-22 06:39:46.218,0
2067,632c01debc52660012c1d485,632c01bebc52660012c1d484,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-22 06:34:06.776,2022-09-22 07:03:56.858,0
2068,632c0198bc52660012c1d483,632c0189bc52660012c1d482,632ac90dbc52660012c1d434,True,MEMBER,2022-09-22 06:32:56.714,2022-09-22 06:37:13.373,0
2069,632bf3dfbc52660012c1d481,63115a3ef9418c0018549b6f,632ac90dbc52660012c1d434,True,COACH,2022-09-22 05:34:23.529,2022-09-22 06:37:21.401,0
2070,632be615bc52660012c1d47f,627b4a9e659b3b001a8debd5,632be57dbc52660012c1d47d,True,MEMBER,2022-09-22 04:35:33.684,2022-09-22 09:04:52.635,0
2071,632be57dbc52660012c1d47e,605db45fd669bc0011b9f916,632be57dbc52660012c1d47d,True,OWNER,2022-09-22 04:33:01.267,2022-09-22 04:33:01.267,0
2072,632be23dbc52660012c1d475,632be22cbc52660012c1d474,632bddf0bc52660012c1d468,True,MEMBER,2022-09-22 04:19:09.955,2022-09-22 04:20:30.466,0
2073,632bddf0bc52660012c1d469,627b4a9e659b3b001a8debd5,632bddf0bc52660012c1d468,True,OWNER,2022-09-22 04:00:48.445,2022-09-22 04:00:48.445,0
2074,632b9d3abc52660012c1d467,632b9d23bc52660012c1d466,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 23:24:42.479,2022-09-22 01:24:16.044,0
2075,632b1bd9bc52660012c1d465,62e3f304f9418c0018549a3f,632ae8acbc52660012c1d43b,True,COACH,2022-09-21 14:12:41.608,2022-10-01 06:38:17.534,0
2076,632b1ad4bc52660012c1d464,61a1aef3bd0873001248b1d1,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 14:08:20.355,2022-09-21 14:11:19.688,0
2077,632b1829bc52660012c1d463,632b0a62bc52660012c1d461,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 13:56:57.045,2022-09-21 14:02:31.381,0
2078,632b0609bc52660012c1d460,632b05d8bc52660012c1d45f,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 12:39:37.566,2022-09-21 13:49:36.578,0
2079,632b05d2bc52660012c1d45e,632aee5fbc52660012c1d450,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 12:38:42.951,2022-09-21 13:49:40.499,0
2080,632b05c9bc52660012c1d45d,632b05babc52660012c1d45c,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 12:38:33.268,2022-09-21 13:49:38.299,0
2081,632b0592bc52660012c1d45b,62f99e97f9418c0018549adb,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 12:37:38.357,2022-09-21 13:49:42.578,0
2082,632b055cbc52660012c1d45a,6322e446f9418c0018549c4f,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 12:36:44.465,2022-09-21 13:49:44.430,0
2083,632b04e2bc52660012c1d459,6321dde0f9418c0018549c47,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 12:34:42.745,2022-09-21 13:49:46.313,0
2084,632b02d0bc52660012c1d458,632b02c6bc52660012c1d457,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 12:25:52.852,2022-09-21 13:49:49.441,0
2085,632b00fe44a8f2001abe3248,62b6e331c32d9f001ae36cfa,632b00fe44a8f2001abe3247,True,OWNER,2022-09-21 12:18:06.790,2022-09-21 12:18:06.790,0
2086,632b00bce5babb001a9c44b1,632b009244a8f2001abe3246,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 12:17:00.508,2022-09-22 03:54:17.437,0
2087,632aeede995553001acdcf44,632aeeb5bc52660012c1d456,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 11:00:46.072,2022-09-21 13:49:34.070,0
2088,632aeeb4bc52660012c1d455,632aeea3bc52660012c1d454,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 11:00:04.032,2022-09-21 13:49:51.072,0
2089,632aeea0bc52660012c1d453,632aee7ebc52660012c1d451,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 10:59:44.497,2022-09-21 13:49:52.561,0
2090,632aee8cbc52660012c1d452,632a6a8dbc52660012c1d42a,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 10:59:24.632,2022-09-21 13:49:54.391,0
2091,632aee54bc52660012c1d44f,632aee45bc52660012c1d44e,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 10:58:28.029,2022-09-21 13:49:56.524,0
2092,632aee3bbc52660012c1d44d,632aee32bc52660012c1d44c,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 10:58:03.190,2022-09-21 13:49:58.086,0
2093,632aed5dbc52660012c1d44b,62fa475bf9418c0018549ae7,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 10:54:21.897,2022-09-21 13:50:00.323,0
2094,632aeb3fbc52660012c1d44a,632aeb2ebc52660012c1d449,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 10:45:19.013,2022-09-21 10:59:28.118,0
2095,632aea6e21ea59001a58b56e,632aea6321ea59001a58b56d,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 10:41:50.539,2022-09-21 10:59:28.118,0
2096,632aea4abc52660012c1d445,632ae771bc52660012c1d43a,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 10:41:14.992,2022-09-21 10:59:28.118,0
2097,632aea47bc52660012c1d444,632aea3abc52660012c1d443,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 10:41:11.831,2022-09-21 10:59:28.118,0
2098,632ae9fc21ea59001a58b56b,6325ca38f9418c0018549c75,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 10:39:56.056,2022-09-21 10:59:28.118,0
2099,632ae9f221ea59001a58b56a,6318d4a9f9418c0018549be2,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 10:39:46.791,2022-09-21 10:59:28.118,0
2100,632ae9c0bc52660012c1d442,632530e9f9418c0018549c6d,632ae8acbc52660012c1d43b,True,MEMBER,2022-09-21 10:38:56.298,2022-09-21 13:50:03.569,0
2101,632ae8acbc52660012c1d43c,63200562f9418c0018549c0b,632ae8acbc52660012c1d43b,True,OWNER,2022-09-21 10:34:20.963,2022-09-21 10:34:20.963,0
2102,632ad648bc52660012c1d439,631487e3f9418c0018549bc7,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 09:15:52.944,2022-09-21 09:16:28.543,0
2103,632ad165bc52660012c1d438,62f12198f9418c0018549a8d,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 08:55:01.159,2022-09-21 09:14:10.661,0
2104,632ad06abc52660012c1d437,625a25fcb6c9fc001a485e7c,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 08:50:50.523,2022-09-21 08:51:13.053,0
2105,632ad058bc52660012c1d436,62de5c17db99b2001aec8c23,632ac90dbc52660012c1d434,True,MEMBER,2022-09-21 08:50:32.363,2022-09-21 08:51:13.053,0
2106,632ac90dbc52660012c1d435,605d9985d669bc0011b9f905,632ac90dbc52660012c1d434,True,OWNER,2022-09-21 08:19:25.493,2022-09-21 08:19:25.493,0
2107,6329994ebc52660012c1d422,63297fe9f9418c0018549ccb,6312c142362f8300196414bd,True,MEMBER,2022-09-20 10:43:26.161,2022-09-20 10:43:41.040,0
2108,632936aaf9418c0018549cc3,63229ad2f9418c0018549c4b,632936aaf9418c0018549cc2,True,OWNER,2022-09-20 03:42:34.942,2022-09-20 03:42:34.942,0
2109,63270e38f9418c0018549c88,63270e2bf9418c0018549c87,6312c122362f8300196414bb,True,MEMBER,2022-09-18 12:25:28.734,2022-10-19 09:26:21.705,0
2110,6325b256f9418c0018549c72,6325b220f9418c0018549c71,6312c122362f8300196414bb,True,MEMBER,2022-09-17 11:41:10.038,2022-10-19 09:26:23.166,0
2111,632400bcf9418c0018549c5e,630f2e34f9418c0018549b67,6312c26c362f8300196414c1,True,MEMBER,2022-09-16 04:51:08.724,2022-10-19 09:27:19.319,0
2112,632400a3f9418c0018549c5d,630f2e34f9418c0018549b67,6312c2c4362f8300196414c4,True,MEMBER,2022-09-16 04:50:43.798,2022-09-18 02:39:23.436,0
2113,63240074f9418c0018549c5c,630f2e34f9418c0018549b67,6312c142362f8300196414bd,True,MEMBER,2022-09-16 04:49:56.041,2022-09-20 10:43:13.558,0
2114,6323ceacf9418c0018549c5b,632159def9418c0018549c17,6312c2c4362f8300196414c4,True,MEMBER,2022-09-16 01:17:32.126,2022-09-18 02:39:21.577,0
2115,6323b929f9418c0018549c5a,6323b918f9418c0018549c59,6312c06df9418c0018549b7e,True,MEMBER,2022-09-15 23:45:45.249,2022-09-18 02:39:05.768,0
2116,6322ef63b7e40c001bb83fdb,61d5577bbd0873001248bff7,6322eea4f9418c0018549c52,True,MEMBER,2022-09-15 09:24:51.187,2022-09-15 09:25:14.144,0
2117,6322ef0ab7e40c001bb83fd9,624ad68012759700186fa41c,6322eea4f9418c0018549c52,True,MEMBER,2022-09-15 09:23:22.539,2022-09-15 09:23:30.187,0
2118,6322eef4b7e40c001bb83fd8,624ad6a24343d4001be21229,6322eea4f9418c0018549c52,True,MEMBER,2022-09-15 09:23:00.964,2022-09-15 09:23:32.239,0
2119,6322eea4f9418c0018549c53,6295e423ce99b40019ac796e,6322eea4f9418c0018549c52,True,OWNER,2022-09-15 09:21:40.699,2022-09-15 09:21:40.699,0
2120,6322bcc0f9418c0018549c4c,6321ce58f9418c0018549c45,6312c142362f8300196414bd,True,MEMBER,2022-09-15 05:48:48.561,2022-09-15 09:20:52.731,0
2121,63224f54f9418c0018549c49,62f0cd27f9418c0018549a85,6312c2c4362f8300196414c4,True,MEMBER,2022-09-14 22:01:56.848,2022-09-15 09:21:03.416,0
2122,6321ae1df9418c0018549c43,6321add3f9418c0018549c41,6312c06df9418c0018549b7e,True,MEMBER,2022-09-14 10:34:05.282,2022-09-15 09:20:37.881,0
2123,6321addbf9418c0018549c42,6321adc2f9418c0018549c40,6312c122362f8300196414bb,True,MEMBER,2022-09-14 10:32:59.238,2022-09-14 10:33:19.145,0
2124,6321ad7ff9418c0018549c3f,6321ad70f9418c0018549c3e,6312c142362f8300196414bd,True,MEMBER,2022-09-14 10:31:27.928,2022-09-14 10:32:03.769,0
2125,6321ad43f9418c0018549c3d,62f0cd27f9418c0018549a85,6312c122362f8300196414bb,True,MEMBER,2022-09-14 10:30:27.493,2022-09-14 10:30:45.252,0
2126,63219f4df9418c0018549c3c,63219f3cf9418c0018549c3b,6312c06df9418c0018549b7e,True,MEMBER,2022-09-14 09:30:53.882,2022-09-14 10:31:24.966,0
2127,63219744f9418c0018549c36,62f0e34af9418c0018549a87,6312c2c4362f8300196414c4,True,MEMBER,2022-09-14 08:56:36.057,2022-09-14 09:14:38.353,0
2128,63218d74f9418c0018549c35,632159def9418c0018549c17,6312c06df9418c0018549b7e,True,MEMBER,2022-09-14 08:14:44.104,2022-09-14 09:14:52.165,0
2129,632185e1f9418c0018549c34,632185d1f9418c0018549c33,6312c06df9418c0018549b7e,True,MEMBER,2022-09-14 07:42:25.324,2022-09-14 07:45:03.205,0
2130,632184a3f9418c0018549c32,632159cdf9418c0018549c16,6312c06df9418c0018549b7e,True,MEMBER,2022-09-14 07:37:07.547,2022-09-14 07:45:05.633,0
2131,63217cbcf9418c0018549c31,62f7732ef9418c0018549acb,6312c122362f8300196414bb,True,MEMBER,2022-09-14 07:03:24.096,2022-09-14 07:45:59.944,0
2132,63217840f9418c0018549c30,62f7bd1ef9418c0018549ad2,6312c26c362f8300196414c1,True,MEMBER,2022-09-14 06:44:16.309,2022-09-14 07:44:51.947,0
2133,63217589f9418c0018549c2f,6319d75bf9418c0018549be8,6312c142362f8300196414bd,True,MEMBER,2022-09-14 06:32:41.693,2022-09-14 06:37:52.628,0
2134,632174c5f9418c0018549c2e,62df6b05db99b2001aec8c25,6312c2c4362f8300196414c4,True,MEMBER,2022-09-14 06:29:25.296,2022-09-14 06:39:57.452,0
2135,63217483f9418c0018549c2d,62e0c085db99b2001aec8c31,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:28:19.662,2022-09-14 06:40:10.574,0
2136,632173bff9418c0018549c2c,63200108f9418c0018549c0a,6312c2c4362f8300196414c4,True,MEMBER,2022-09-14 06:25:03.044,2022-09-14 06:43:01.397,0
2137,632173baf9418c0018549c2b,632171b3f9418c0018549c1d,6312c26c362f8300196414c1,True,MEMBER,2022-09-14 06:24:58.267,2022-09-14 06:43:17.350,0
2138,6321738bf9418c0018549c2a,63200108f9418c0018549c0a,6312c26c362f8300196414c1,True,MEMBER,2022-09-14 06:24:11.516,2022-09-14 06:24:33.264,0
2139,63217362b150be001a0502b7,6076c5a0cc6129001183599b,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:23:30.696,2022-09-14 06:23:52.978,0
2140,63217361f9418c0018549c29,631ff136f9418c0018549c09,6312c26c362f8300196414c1,True,MEMBER,2022-09-14 06:23:29.233,2022-09-14 06:24:35.932,0
2141,63217355b150be001a0502b6,6315420bf9418c0018549bca,6312c2c4362f8300196414c4,True,MEMBER,2022-09-14 06:23:17.328,2022-09-14 06:24:45.309,0
2142,63217318b150be001a0502b4,6315420bf9418c0018549bca,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:22:16.388,2022-09-14 06:23:55.023,0
2143,63217300f9418c0018549c28,62ef4ecaf9418c0018549a7b,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:21:52.415,2022-09-14 06:23:56.925,0
2144,6321728df9418c0018549c27,63217281f9418c0018549c26,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:19:57.462,2022-09-14 06:23:58.590,0
2145,63217268f9418c0018549c25,63109eaaf9418c0018549b6c,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:19:20.120,2022-09-14 06:24:00.398,0
2146,6321725df9418c0018549c24,63217249f9418c0018549c23,6312c142362f8300196414bd,True,MEMBER,2022-09-14 06:19:09.448,2022-09-14 06:24:23.014,0
2147,63217243b150be001a0502b3,63200108f9418c0018549c0a,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:18:43.272,2022-09-14 06:24:02.104,0
2148,6321722ef9418c0018549c22,632171e3f9418c0018549c1e,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:18:22.870,2022-09-14 06:24:04.156,0
2149,63217211f9418c0018549c21,632171b3f9418c0018549c1d,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:17:53.480,2022-09-14 06:18:03.168,0
2150,632171faf9418c0018549c20,632171eff9418c0018549c1f,6312c142362f8300196414bd,True,MEMBER,2022-09-14 06:17:30.968,2022-09-14 06:17:52.731,0
2151,632170fff9418c0018549c1c,6319f40df9418c0018549be9,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:13:19.337,2022-09-14 06:14:53.600,0
2152,632170fff9418c0018549c1b,62df6b05db99b2001aec8c25,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:13:19.135,2022-09-14 06:14:55.690,0
2153,632170c8f9418c0018549c1a,62f0e34af9418c0018549a87,6312c122362f8300196414bb,True,MEMBER,2022-09-14 06:12:24.361,2022-09-14 06:14:57.360,0
2154,6313243cf9418c0018549bbc,6313233ff9418c0018549ba5,6312c2c4362f8300196414c4,True,MEMBER,2022-09-03 09:54:04.344,2022-09-14 06:21:44.608,0
2155,63132425f9418c0018549bbb,631323b9f9418c0018549bae,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:53:41.623,2022-09-03 09:54:31.426,0
2156,63132418f9418c0018549bba,62f30b51f9418c0018549aa2,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:53:28.815,2022-09-03 09:54:31.426,0
2157,6313240bf9418c0018549bb9,63132340f9418c0018549ba6,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:53:15.432,2022-09-03 09:54:31.426,0
2158,63132407f9418c0018549bb8,63132333f9418c0018549ba2,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:53:11.398,2022-09-03 09:54:31.426,0
2159,63132402f9418c0018549bb7,63132350f9418c0018549ba8,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:53:06.003,2022-09-03 09:54:31.426,0
2160,631323fff9418c0018549bb6,6313232ff9418c0018549ba0,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:53:03.776,2022-09-03 09:54:31.426,0
2161,631323faf9418c0018549bb5,62f76cebf9418c0018549aca,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:52:58.174,2022-09-03 09:54:31.426,0
2162,631323f9f9418c0018549bb4,63132355f9418c0018549baa,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:52:57.364,2022-09-03 09:54:31.426,0
2163,631323eff9418c0018549bb3,6313233ef9418c0018549ba4,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:52:47.662,2022-09-03 09:54:31.426,0
2164,631323cdf9418c0018549bb2,6313233ff9418c0018549ba5,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:52:13.575,2022-09-03 09:54:31.426,0
2165,631323cdf9418c0018549bb1,63132353f9418c0018549ba9,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:52:13.558,2022-09-03 09:54:31.426,0
2166,631323c2f9418c0018549bb0,63132330f9418c0018549ba1,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:52:02.671,2022-09-03 09:54:31.426,0
2167,631323c1f9418c0018549baf,63132340f9418c0018549ba7,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:52:01.138,2022-09-03 09:54:31.426,0
2168,631323b7f9418c0018549bad,63132333f9418c0018549ba3,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:51:51.765,2022-09-03 09:54:31.426,0
2169,631323a9f9418c0018549bac,62f30b51f9418c0018549aa2,6312c2c4362f8300196414c4,True,MEMBER,2022-09-03 09:51:37.137,2022-09-03 09:54:18.912,0
2170,63132399f9418c0018549bab,6313232af9418c0018549b9f,6312c142362f8300196414bd,True,MEMBER,2022-09-03 09:51:21.926,2022-09-03 09:54:31.426,0
2171,6313000df9418c0018549b9e,6312fec2f9418c0018549b87,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:19:41.167,2022-09-03 07:19:42.841,0
2172,6312ffacf9418c0018549b9d,62f7bd1ef9418c0018549ad2,6312c2c4362f8300196414c4,True,MEMBER,2022-09-03 07:18:04.843,2022-09-03 07:18:12.881,0
2173,6312ff9ff9418c0018549b9c,6312febdf9418c0018549b86,6312c2c4362f8300196414c4,True,MEMBER,2022-09-03 07:17:51.805,2022-09-03 07:18:14.741,0
2174,6312ff98f9418c0018549b9b,6312feeff9418c0018549b8c,6312c2c4362f8300196414c4,True,MEMBER,2022-09-03 07:17:44.289,2022-09-03 07:18:16.099,0
2175,6312ff86f9418c0018549b99,6312feeff9418c0018549b8c,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:17:26.877,2022-09-03 07:19:28.129,0
2176,6312ff86f9418c0018549b98,6312fee8f9418c0018549b8b,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:17:26.672,2022-09-03 07:19:29.941,0
2177,6312ff7af9418c0018549b97,6312fecef9418c0018549b88,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:17:14.272,2022-09-03 07:19:31.678,0
2178,6312ff74f9418c0018549b96,62ecdc96f9418c0018549a6e,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:17:08.217,2022-09-03 07:19:33.918,0
2179,6312ff73f9418c0018549b95,6312fee4f9418c0018549b8a,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:17:07.064,2022-09-03 07:19:41.023,0
2180,6312ff66f9418c0018549b94,62f7bd1ef9418c0018549ad2,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:16:54.725,2022-09-03 07:19:44.620,0
2181,6312ff5cf9418c0018549b92,6312febcf9418c0018549b85,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:16:44.299,2022-09-03 07:19:47.938,0
2182,6312ff3cf9418c0018549b91,6312febcf9418c0018549b84,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:16:12.455,2022-09-03 07:16:21.947,0
2183,6312ff24f9418c0018549b90,62ddddd1db99b2001aec8c1c,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:15:48.507,2022-09-03 07:16:23.735,0
2184,6312ff14f9418c0018549b8f,62f0b5adf9418c0018549a84,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:15:32.426,2022-09-03 07:16:25.357,0
2185,6312ff0df9418c0018549b8e,6312febdf9418c0018549b86,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:15:25.607,2022-09-03 07:16:26.704,0
2186,6312fef8f9418c0018549b8d,62eb6519f9418c0018549a64,6312c2c4362f8300196414c4,True,MEMBER,2022-09-03 07:15:04.638,2022-09-03 07:18:09.076,0
2187,6312fee3f9418c0018549b89,62eb6519f9418c0018549a64,6312c06df9418c0018549b7e,True,MEMBER,2022-09-03 07:14:43.884,2022-09-03 07:16:27.931,0
2188,6312c2d5f9418c0018549b81,6295e423ce99b40019ac796e,6312c2c4362f8300196414c4,True,COACH,2022-09-03 02:58:29.289,2022-09-03 02:58:47.284,0
